,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
113,False,5,10,0,3,10,0,54.8,0,8,16,1,45.2,0,4,11,False,False,2
114,True,14,7,1,0,3,0,33.6,0,3,10,3,66.4,0,20,27,True,True,1
115,False,0,3,0,14,7,1,66.4,0,20,27,1,33.6,0,3,10,False,False,3
116,True,12,11,1,6,11,0,48.0,0,4,10,1,52.0,0,11,26,True,True,1
117,False,6,11,0,12,11,1,52.0,0,11,26,1,48.0,0,4,10,False,False,1
118,True,2,15,1,7,15,0,57.0,0,4,10,4,43.0,0,5,10,True,True,2
119,False,7,15,0,2,15,1,43.0,0,5,10,2,57.0,0,4,10,False,False,4
120,True,6,6,0,6,9,0,44.8,0,7,12,1,55.2,0,5,10,False,False,0
121,False,6,9,0,6,6,0,55.2,0,5,10,0,44.8,0,7,12,False,True,1
122,True,11,11,3,3,6,0,39.0,0,2,11,1,61.0,0,7,13,True,True,2
123,False,3,6,0,11,11,3,61.0,0,7,13,2,39.0,0,2,11,False,False,1
124,True,3,14,2,9,11,0,45.2,0,3,15,2,54.8,0,7,18,True,True,0
125,False,9,11,0,3,14,2,54.8,0,7,18,0,45.2,0,3,15,False,False,2
126,True,9,13,3,3,9,0,32.8,0,1,4,1,67.2,0,10,32,True,True,0
127,False,3,9,0,9,13,3,67.2,0,10,32,0,32.8,0,1,4,False,False,1
128,True,4,10,3,0,6,0,38.2,0,5,14,1,61.8,0,12,28,True,True,3
129,False,0,6,0,4,10,3,61.8,0,12,28,3,38.2,0,5,14,False,False,1
130,True,8,9,1,4,12,0,36.1,1,1,8,3,63.9,0,9,32,True,True,0
131,False,4,12,0,8,9,1,63.9,0,9,32,0,36.1,1,1,8,False,False,3
132,True,9,11,3,5,13,0,31.1,0,3,10,0,68.9,0,7,27,True,True,2
133,False,5,13,0,9,11,3,68.9,0,7,27,2,31.1,0,3,10,False,False,0
134,True,3,15,1,4,15,0,41.8,0,0,10,2,58.2,0,6,17,True,True,1
135,False,4,15,0,3,15,1,58.2,0,6,17,1,41.8,0,0,10,False,False,2
136,True,2,14,1,3,18,2,44.2,0,3,12,4,55.8,0,6,14,False,False,1
137,False,3,18,2,2,14,1,55.8,0,6,14,1,44.2,0,3,12,True,False,4
138,True,5,11,3,8,13,0,60.9,0,4,18,3,39.1,0,9,20,True,True,0
139,False,8,13,0,5,11,3,39.1,0,9,20,0,60.9,0,4,18,False,False,3
140,True,6,14,4,6,14,0,57.3,0,6,11,2,42.7,0,12,22,True,True,1
141,False,6,14,0,6,14,4,42.7,0,12,22,1,57.3,0,6,11,False,False,2
142,True,3,9,3,5,11,2,46.6,0,5,14,0,53.4,0,10,21,True,True,1
143,False,5,11,2,3,9,3,53.4,0,10,21,1,46.6,0,5,14,False,False,0
144,True,3,5,1,4,15,0,40.0,0,4,12,2,60.0,0,7,21,True,True,0
145,False,4,15,0,3,5,1,60.0,0,7,21,0,40.0,0,4,12,False,False,2
146,True,5,9,2,7,9,0,41.4,0,4,15,2,58.6,0,5,11,True,True,0
147,False,7,9,0,5,9,2,58.6,0,5,11,0,41.4,0,4,15,False,False,2
148,True,7,7,2,7,9,0,53.4,0,5,13,3,46.6,1,4,10,True,True,1
149,False,7,9,0,7,7,2,46.6,1,4,10,1,53.4,0,5,13,False,False,3
150,True,14,9,0,3,7,1,27.0,0,4,11,4,73.0,0,8,26,False,False,0
151,False,3,7,1,14,9,0,73.0,0,8,26,0,27.0,0,4,11,True,True,4
152,True,6,8,0,2,16,1,33.8,2,2,8,3,66.2,0,5,13,False,True,1
153,False,2,16,1,6,8,0,66.2,0,5,13,1,33.8,2,2,8,True,False,3
154,True,2,8,1,6,11,0,43.9,0,6,12,2,56.1,0,5,12,True,True,1
155,False,6,11,0,2,8,1,56.1,0,5,12,1,43.9,0,6,12,False,False,2
156,True,7,9,0,6,10,1,25.3,0,1,5,1,74.7,0,1,18,False,False,2
157,False,6,10,1,7,9,0,74.7,0,1,18,2,25.3,0,1,5,True,True,1
158,True,8,8,0,2,9,0,53.6,0,5,11,1,46.4,0,8,24,False,False,2
159,False,2,9,0,8,8,0,46.4,0,8,24,2,53.6,0,5,11,False,False,1
160,True,5,12,1,5,15,0,45.9,0,4,8,2,54.1,0,7,19,True,True,2
161,False,5,15,0,5,12,1,54.1,0,7,19,2,45.9,0,4,8,False,False,2
162,True,14,12,0,1,17,0,34.1,0,3,6,2,65.9,0,4,17,False,False,3
163,False,1,17,0,14,12,0,65.9,0,4,17,3,34.1,0,3,6,False,False,2
164,True,5,9,1,7,12,1,41.6,0,5,15,5,58.4,0,4,12,False,False,2
165,False,7,12,1,5,9,1,58.4,0,4,12,2,41.6,0,5,15,False,True,5
166,True,5,11,0,5,9,0,52.3,0,4,13,3,47.7,0,3,16,False,True,0
167,False,5,9,0,5,11,0,47.7,0,3,16,0,52.3,0,4,13,False,False,3
168,True,5,12,0,7,15,0,46.8,0,1,7,3,53.2,0,2,15,False,False,1
169,False,7,15,0,5,12,0,53.2,0,2,15,1,46.8,0,1,7,False,False,3
170,True,10,6,1,6,14,1,36.5,0,3,7,3,63.5,1,10,27,False,False,0
171,False,6,14,1,10,6,1,63.5,1,10,27,0,36.5,0,3,7,False,False,3
172,True,6,8,1,3,5,0,56.5,0,4,11,0,43.5,0,11,21,True,True,1
173,False,3,5,0,6,8,1,43.5,0,11,21,1,56.5,0,4,11,False,False,0
174,True,4,13,2,5,10,0,41.2,0,3,16,2,58.8,0,6,18,True,False,2
175,False,5,10,0,4,13,2,58.8,0,6,18,2,41.2,0,3,16,False,False,2
176,True,5,12,0,7,12,0,33.9,0,2,7,1,66.1,0,7,21,False,True,1
177,False,7,12,0,5,12,0,66.1,0,7,21,1,33.9,0,2,7,False,False,1
178,True,5,13,1,7,17,1,50.6,0,5,14,6,49.4,0,7,16,False,True,3
179,False,7,17,1,5,13,1,49.4,0,7,16,3,50.6,0,5,14,False,False,6
