,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
134,True,8,13,1,8,5,0,58.1,0,5,14,0,41.9,0,6,13,True,False,4
135,False,8,5,0,8,13,1,41.9,0,6,13,4,58.1,0,5,14,False,False,0
136,True,8,7,0,0,10,0,44.1,0,5,8,3,55.9,0,10,23,False,True,1
137,False,0,10,0,8,7,0,55.9,0,10,23,1,44.1,0,5,8,False,False,3
138,True,6,7,0,4,11,0,49.3,0,4,9,2,50.7,0,8,17,False,True,1
139,False,4,11,0,6,7,0,50.7,0,8,17,1,49.3,0,4,9,False,False,2
140,True,6,13,1,5,6,0,43.2,0,5,8,1,56.8,0,13,23,True,True,1
141,False,5,6,0,6,13,1,56.8,0,13,23,1,43.2,0,5,8,False,False,1
142,True,3,9,2,3,10,1,36.0,0,6,8,1,64.0,0,8,13,True,True,1
143,False,3,10,1,3,9,2,64.0,0,8,13,1,36.0,0,6,8,False,False,1
144,True,2,9,1,10,9,0,72.0,0,7,13,0,28.0,0,3,7,True,True,4
145,False,10,9,0,2,9,1,28.0,0,3,7,4,72.0,0,7,13,False,False,0
146,True,9,13,0,2,11,0,52.4,0,7,10,3,47.6,0,11,18,False,True,2
147,False,2,11,0,9,13,0,47.6,0,11,18,2,52.4,0,7,10,False,False,3
148,True,7,7,0,4,8,1,57.8,0,7,11,2,42.2,0,16,23,False,False,3
149,False,4,8,1,7,7,0,42.2,0,16,23,3,57.8,0,7,11,True,True,2
150,True,6,11,0,9,15,0,56.1,1,13,21,3,43.9,0,8,16,False,False,4
151,False,9,15,0,6,11,0,43.9,0,8,16,4,56.1,1,13,21,False,True,3
152,True,6,10,0,3,12,0,61.3,0,4,11,2,38.7,0,8,9,False,True,0
153,False,3,12,0,6,10,0,38.7,0,8,9,0,61.3,0,4,11,False,False,2
154,True,5,12,1,4,18,1,43.0,1,4,10,1,57.0,0,6,14,False,False,2
155,False,4,18,1,5,12,1,57.0,0,6,14,2,43.0,1,4,10,False,False,1
